-0, -0, -0, -0;
-0, -0, -0, -0;
-0.00993129, -0.00985704, 0.00992155, 0.00991821;
-0.0148695, -0.0148368, 0.0148778, 0.0148716;
-0.0173035, -0.0172881, 0.017314, 0.0173035;
-0.0184271, -0.0184182, 0.0184278, 0.0184379;
-0.018815, -0.018807, 0.0188165, 0.0188255;
-0.0187818, -0.0187728, 0.0187936, 0.0187798;
-0.0184346, -0.0184319, 0.0184793, 0.0184731;
-0.0178896, -0.0178869, 0.0179515, 0.0179558;
-0.0171681, -0.0171668, 0.017262, 0.0172639;
-0.0162867, -0.0162863, 0.0164218, 0.0164256;
-0.0152535, -0.0152534, 0.0154481, 0.0154481;
-0.0140772, -0.0140738, 0.014339, 0.014339;
-0.0127518, -0.0127491, 0.0131016, 0.0131025;
-0.0112766, -0.0112754, 0.0117316, 0.0117335;
-0.00964804, -0.00964865, 0.0102305, 0.010231;
-0.00786699, -0.00786519, 0.00859547, 0.00859594;
-0.00593315, -0.00593148, 0.00682831, 0.00682783;
-0.00383824, -0.00383789, 0.00492859, 0.00492859;
-0.00159309, -0.00159207, 0.00289917, 0.00289869;
0.000802517, 0.000802994, 0.00074625, 0.000745296;
0.00334358, 0.00334311, -0.00152812, -0.0015294;
0.00602388, 0.00602293, -0.00391572, -0.0039166;
0.00883865, 0.00883818, -0.00641022, -0.00641058;
0.0119572, 0.0114012, -0.00874054, -0.00904404;
0.0148072, 0.0148787, -0.0115001, -0.0115102;
0.0171275, 0.0184174, -0.0132923, -0.0139175;
0.0209064, 0.0203805, -0.0154413, -0.0177244;
0.0242023, 0.0242505, -0.019338, -0.0201821;
0.0279579, 0.0277972, -0.0227417, -0.0231404;
0.0310669, 0.0333624, -0.0257348, -0.0259732;
0.035183, 0.0361819, -0.0287388, -0.0289443;
0.0322886, 0.0401959, -0.0324107, -0.0321717;
0.0389671, 0.0430675, -0.0352942, -0.0348709;
0.0441604, 0.0462384, -0.0380316, -0.0379332;
0.0485249, 0.0497298, -0.0409812, -0.0410254;
0.0524855, 0.0530958, -0.0439197, -0.0421107;
0.0561719, 0.0564709, -0.0468564, -0.0456558;
0.0598273, 0.0598679, -0.0510116, -0.0473971;
0.0631161, 0.0631661, -0.0539902, -0.0512032;
0.0661716, 0.0662193, -0.055586, -0.0528574;
0.0690956, 0.0691519, -0.0577215, -0.0560344;
0.0718174, 0.0718565, -0.0597156, -0.058098;
