-0.0190538, -0.0190538, 0.0190538, 0.0190538;
-0.0183178, -0.0183178, 0.0182474, 0.0182474;
-0.0168308, -0.0168308, 0.0164141, 0.0164141;
-0.0146579, -0.0146579, 0.0134501, 0.0134501;
-0.0118622, -0.0118622, 0.00934079, 0.00934079;
-0.00850419, -0.00850419, 0.00418062, 0.00418062;
-0.00464717, -0.00464717, -0.00182878, -0.00182878;
-0.000363024, -0.000363024, -0.0083928, -0.0083928;
0.00426336, 0.00426336, -0.0151422, -0.0151422;
0.00913198, 0.00913198, -0.0216542, -0.0216542;
0.0141274, 0.0141274, -0.0274781, -0.0274781;
0.01912, 0.01912, -0.032171, -0.032171;
0.0239681, 0.0239681, -0.035358, -0.035358;
0.0285207, 0.0285207, -0.0368335, -0.0368335;
0.0326197, 0.0326197, -0.0366515, -0.0366515;
0.0360994, 0.0360994, -0.0350461, -0.0350461;
0.0387736, 0.0387736, -0.0322306, -0.0322306;
0.0403963, 0.0403963, -0.0283269, -0.0283269;
0.0405846, 0.0405846, -0.0234073, -0.0234073;
0.0387763, 0.0387763, -0.0175404, -0.0175404;
0.0344156, 0.0344156, -0.0108131, -0.0108131;
0.0272518, 0.0272518, -0.00333952, -0.00333952;
0.0173818, 0.0173818, 0.00473755, 0.00473755;
0.00515264, 0.00515264, 0.0132474, 0.0132474;
-0.00888984, -0.00888984, 0.0219939, 0.0219939;
-0.0240227, -0.0240227, 0.030759, 0.030759;
-0.0393717, -0.0393717, 0.0393076, 0.0393076;
-0.0539496, -0.0539496, 0.0473927, 0.0473927;
-0.0667039, -0.0667039, 0.0547628, 0.0547628;
-0.0765694, -0.0765694, 0.0611699, 0.0611699;
-0.0825286, -0.0825286, 0.0663769, 0.0663769;
-0.0840024, -0.0840024, 0.0701477, 0.0701477;
-0.0819631, -0.0819631, 0.0721368, 0.0721368;
-0.0773804, -0.0773804, 0.0715037, 0.0715037;
-0.0703662, -0.0703662, 0.0668308, 0.0668308;
-0.0609094, -0.0609094, 0.0573087, 0.0573087;
-0.0490569, -0.0490569, 0.0429691, 0.0429691;
-0.0349336, -0.0349336, 0.02425, 0.02425;
-0.0187439, -0.0187439, 0.00191359, 0.00191359;
-0.000771766, -0.000771766, -0.0229636, -0.0229636;
0.0186203, 0.0186203, -0.0490249, -0.0490249;
0.0389941, 0.0389941, -0.0746927, -0.0746927;
0.0598425, 0.0598425, -0.09825, -0.09825;
0.0805981, 0.0805981, -0.117939, -0.117939;
0.100647, 0.100647, -0.132062, -0.132062;
0.119342, 0.119342, -0.139021, -0.139021;
0.136026, 0.136026, -0.138417, -0.138417;
0.150048, 0.150048, -0.133349, -0.133349;
0.160805, 0.160805, -0.124383, -0.124383;
0.167791, 0.167791, -0.111502, -0.111502;
0.170605, 0.170605, -0.0947967, -0.0947967;
0.166427, 0.166427, -0.0744743, -0.0744743;
0.150941, 0.150941, -0.050856, -0.050856;
0.123676, 0.123676, -0.0243688, -0.0243688;
0.0852005, 0.0852005, 0.00445137, 0.00445137;
0.036904, 0.036904, 0.0349641, 0.0349641;
-0.018995, -0.018995, 0.0664341, 0.0664341;
-0.0795107, -0.0795107, 0.0980456, 0.0980456;
-0.141019, -0.141019, 0.128921, 0.128921;
-0.199457, -0.199457, 0.158142, 0.158142;
-0.250579, -0.250579, 0.184778, 0.184778;
-0.290247, -0.290247, 0.20791, 0.20791;
-0.314738, -0.314738, 0.226661, 0.226661;
-0.32086, -0.32086, 0.240227, 0.240227;
-0.312325, -0.312325, 0.247944, 0.247944;
-0.294902, -0.294902, 0.249229, 0.249229;
-0.268636, -0.268636, 0.237861, 0.237861;
-0.233816, -0.233816, 0.209804, 0.209804;
-0.190976, -0.190976, 0.165389, 0.165389;
-0.140929, -0.140929, 0.106117, 0.106117;
-0.0847623, -0.0847623, 0.0346593, 0.0346593;
-0.0238285, -0.0238285, -0.0452056, -0.0452056;
0.0402837, 0.0402837, -0.128767, -0.128767;
0.105794, 0.105794, -0.210651, -0.210651;
0.170786, 0.170786, -0.285167, -0.285167;
0.233276, 0.233276, -0.346712, -0.346712;
0.29128, 0.29128, -0.390186, -0.390186;
0.342885, 0.342885, -0.411399, -0.411399;
0.386308, 0.386308, -0.408493, -0.408493;
0.419963, 0.419963, -0.393577, -0.393577;
0.442562, 0.442562, -0.367715, -0.367715;
0.453134, 0.453134, -0.331385, -0.331385;
0.450488, 0.450488, -0.285378, -0.285378;
0.42043, 0.42043, -0.23078, -0.23078;
0.360522, 0.360522, -0.168915, -0.168915;
0.273296, 0.273296, -0.101323, -0.101323;
0.163449, 0.163449, -0.0297399, -0.0297399;
0.0375408, 0.0375408, 0.0439501, 0.0439501;
-0.0964782, -0.0964782, 0.117756, 0.117756;
-0.229836, -0.229836, 0.189631, 0.189631;
-0.353512, -0.353512, 0.257532, 0.257532;
-0.458803, -0.458803, 0.319471, 0.319471;
-0.537901, -0.537901, 0.373576, 0.373576;
-0.584488, -0.584488, 0.418153, 0.418153;
-0.594297, -0.594297, 0.451737, 0.451737;
-0.574678, -0.574678, 0.473154, 0.473154;
-0.539853, -0.539853, 0.481586, 0.481586;
-0.49115, -0.49115, 0.474611, 0.474611;
-0.430234, -0.430234, 0.436697, 0.436697;
-0.358933, -0.358933, 0.368344, 0.368344;
-0.279217, -0.279217, 0.273088, 0.273088;
-0.193147, -0.193147, 0.156523, 0.156523;
-0.10286, -0.10286, 0.0258538, 0.0258538;
-0.0105535, -0.0105535, -0.11065, -0.11065;
0.0815145, 0.0815145, -0.24419, -0.24419;
0.171047, 0.171047, -0.365927, -0.365927;
0.255741, 0.255741, -0.467475, -0.467475;
0.333335, 0.333335, -0.541446, -0.541446;
0.401674, 0.401674, -0.58203, -0.58203;
0.458777, 0.458777, -0.585421, -0.585421;
0.502911, 0.502911, -0.562623, -0.562623;
0.532677, 0.532677, -0.525128, -0.525128;
0.547156, 0.547156, -0.474432, -0.474432;
0.546057, 0.546057, -0.412322, -0.412322;
0.516369, 0.516369, -0.340762, -0.340762;
0.450986, 0.450986, -0.261774, -0.261774;
0.353534, 0.353534, -0.17738, -0.17738;
0.230119, 0.230119, -0.0896166, -0.0896166;
0.088712, 0.088712, -0.000541014, -0.000541014;
-0.0615848, -0.0615848, 0.0877597, 0.0877597;
-0.211157, -0.211157, 0.173177, 0.173177;
-0.350355, -0.350355, 0.253607, 0.253607;
-0.469927, -0.469927, 0.32699, 0.32699;
-0.561535, -0.561535, 0.391374, 0.391374;
-0.61837, -0.61837, 0.444972, 0.444972;
-0.635817, -0.635817, 0.486237, 0.486237;
-0.618915, -0.618915, 0.513928, 0.513928;
-0.585706, -0.585706, 0.527178, 0.527178;
-0.537711, -0.537711, 0.525642, 0.525642;
-0.476794, -0.476794, 0.49573, 0.49573;
-0.404978, -0.404978, 0.432112, 0.432112;
-0.324329, -0.324329, 0.338306, 0.338306;
-0.236944, -0.236944, 0.220105, 0.220105;
-0.144945, -0.144945, 0.0850052, 0.0850052;
-0.0504816, -0.0504816, -0.0584306, -0.0584306;
0.0442448, 0.0442448, -0.20113, -0.20113;
0.136985, 0.136985, -0.333952, -0.333952;
0.225462, 0.225462, -0.448109, -0.448109;
0.307411, 0.307411, -0.535664, -0.535664;
0.380639, 0.380639, -0.590117, -0.590117;
0.443097, 0.443097, -0.607033, -0.607033;
0.492953, 0.492953, -0.59126, -0.59126;
0.528674, 0.528674, -0.559835, -0.559835;
0.549193, 0.549193, -0.514194, -0.514194;
0.553945, 0.553945, -0.456117, -0.456117;
0.537663, 0.537663, -0.387587, -0.387587;
0.4847, 0.4847, -0.31068, -0.31068;
0.397728, 0.397728, -0.227438, -0.227438;
0.282115, 0.282115, -0.139901, -0.139901;
0.145333, 0.145333, -0.0501107, -0.0501107;
-0.00377504, -0.00377504, 0.0398719, 0.0398719;
-0.155677, -0.155677, 0.127958, 0.127958;
-0.300664, -0.300664, 0.212043, 0.212043;
-0.429269, -0.429269, 0.290044, 0.290044;
-0.532733, -0.532733, 0.359947, 0.359947;
-0.603593, -0.603593, 0.419867, 0.419867;
-0.636335, -0.636335, 0.468125, 0.468125;
-0.629264, -0.629264, 0.503308, 0.503308;
-0.603888, -0.603888, 0.524349, 0.524349;
-0.562937, -0.562937, 0.530658, 0.530658;
-0.508123, -0.508123, 0.518291, 0.518291;
-0.441425, -0.441425, 0.471347, 0.471347;
-0.364874, -0.364874, 0.391964, 0.391964;
-0.280554, -0.280554, 0.284886, 0.284886;
-0.190571, -0.190571, 0.156876, 0.156876;
-0.0970585, -0.0970585, 0.0160729, 0.0160729;
-0.00219069, -0.00219069, -0.128622, -0.128622;
0.0918063, 0.0918063, -0.268037, -0.268037;
0.182665, 0.182665, -0.393135, -0.393135;
0.268107, 0.268107, -0.495469, -0.495469;
0.345896, 0.345896, -0.56772, -0.56772;
0.413903, 0.413903, -0.604317, -0.604317;
0.470179, 0.470179, -0.601909, -0.601909;
0.513033, 0.513033, -0.577357, -0.577357;
0.541149, 0.541149, -0.537865, -0.537865;
0.553678, 0.553678, -0.485084, -0.485084;
0.549809, 0.549809, -0.42093, -0.42093;
0.5128, 0.5128, -0.347457, -0.347457;
0.440224, 0.440224, -0.266726, -0.266726;
0.336332, 0.336332, -0.18078, -0.18078;
0.207766, 0.207766, -0.0916582, -0.0916582;
0.0628629, 0.0628629, -0.00140948, -0.00140948;
-0.0890711, -0.0890711, 0.08789, 0.08789;
-0.23835, -0.23835, 0.174141, 0.174141;
-0.375345, -0.375345, 0.255247, 0.255247;
-0.490923, -0.490923, 0.329154, 0.329154;
-0.576971, -0.576971, 0.39391, 0.39391;
-0.627033, -0.627033, 0.447733, 0.447733;
-0.636962, -0.636962, 0.48908, 0.48908;
-0.615109, -0.615109, 0.516717, 0.516717;
-0.577298, -0.577298, 0.52979, 0.52979;
-0.525196, -0.525196, 0.527908, 0.527908;
-0.460762, -0.460762, 0.496986, 0.496986;
-0.386061, -0.386061, 0.432244, 0.432244;
-0.303167, -0.303167, 0.337317, 0.337317;
-0.214168, -0.214168, 0.218104, 0.218104;
-0.121167, -0.121167, 0.0821882, 0.0821882;
-0.0263045, -0.0263045, -0.0618087, -0.0618087;
0.0682266, 0.0682266, -0.204783, -0.204783;
