-0.0511294, -0.0511294, 0.0511294, 0.0511294;
-0.0523134, -0.0523134, 0.0523099, 0.0523099;
-0.0534232, -0.0534232, 0.0533992, 0.0533992;
-0.054437, -0.054437, 0.0543523, 0.0543523;
-0.0553294, -0.0553294, 0.0551093, 0.0551093;
-0.0560688, -0.0560688, 0.0555943, 0.0555943;
-0.0566122, -0.0566122, 0.0557159, 0.0557159;
-0.0568991, -0.0568991, 0.0553675, 0.0553675;
-0.0568472, -0.0568472, 0.0544225, 0.0544225;
-0.0563503, -0.0563503, 0.0527248, 0.0527248;
-0.0552757, -0.0552757, 0.0500786, 0.0500786;
-0.0534589, -0.0534589, 0.0462398, 0.0462398;
-0.0506957, -0.0506957, 0.0409067, 0.0409067;
-0.0467331, -0.0467331, 0.0337111, 0.0337111;
-0.0412605, -0.0412605, 0.0242107, 0.0242107;
-0.0339044, -0.0339044, 0.0118868, 0.0118868;
-0.0242306, -0.0242306, -0.00384434, -0.00384434;
-0.011763, -0.011763, -0.0235956, -0.0235956;
0.00396686, 0.00396686, -0.0479313, -0.0479313;
0.0233267, 0.0233267, -0.0772387, -0.0772387;
0.046449, 0.046449, -0.111561, -0.111561;
0.0731002, 0.0731002, -0.150464, -0.150464;
0.102652, 0.102652, -0.193034, -0.193034;
0.134233, 0.134233, -0.238089, -0.238089;
0.166988, 0.166988, -0.28448, -0.28448;
0.20027, 0.20027, -0.331306, -0.331306;
0.233671, 0.233671, -0.377946, -0.377946;
0.266957, 0.266957, -0.424001, -0.424001;
0.299992, 0.299992, -0.4692, -0.4692;
0.332694, 0.332694, -0.513353, -0.513353;
0.365005, 0.365005, -0.556305, -0.556305;
0.396878, 0.396878, -0.597927, -0.597927;
0.428274, 0.428274, -0.638102, -0.638102;
0.459156, 0.459156, -0.676722, -0.676722;
0.489489, 0.489489, -0.713684, -0.713684;
0.51924, 0.51924, -0.748894, -0.748894;
0.548377, 0.548377, -0.782261, -0.782261;
0.576868, 0.576868, -0.813698, -0.813698;
0.604682, 0.604682, -0.843127, -0.843127;
0.631791, 0.631791, -0.870472, -0.870472;
0.658164, 0.658164, -0.895666, -0.895666;
0.683773, 0.683773, -0.918645, -0.918645;
0.708591, 0.708591, -0.939355, -0.939355;
0.732592, 0.732592, -0.957747, -0.957747;
0.755748, 0.755748, -0.973778, -0.973778;
0.778036, 0.778036, -0.987416, -0.987416;
0.79943, 0.79943, -0.998634, -0.998634;
0.819906, 0.819906, -1.00742, -1.00742;
0.83944, 0.83944, -1.01375, -1.01375;
0.85801, 0.85801, -1.01764, -1.01764;
0.875594, 0.875594, -1.01908, -1.01908;
0.892168, 0.892168, -1.01809, -1.01809;
0.907711, 0.907711, -1.0157, -1.0157;
0.922202, 0.922202, -1.01227, -1.01227;
0.935622, 0.935622, -1.00783, -1.00783;
0.947951, 0.947951, -1.00239, -1.00239;
0.959171, 0.959171, -0.995955, -0.995955;
0.969262, 0.969262, -0.988536, -0.988536;
0.978206, 0.978206, -0.980145, -0.980145;
0.985983, 0.985983, -0.970791, -0.970791;
0.992576, 0.992576, -0.960482, -0.960482;
0.997963, 0.997963, -0.949225, -0.949225;
1.00213, 1.00213, -0.937027, -0.937027;
1.00505, 1.00505, -0.92389, -0.92389;
