0, 0, 0.655876, -0;
0, 0, 0.655631, -0;
-2.27189e-05, -3.72908e-06, 0.655149, -0.00950991;
-0.000219822, -1.18865e-05, 0.65405, -0.0113245;
-0.000463385, -1.99638e-05, 0.652639, -0.0122684;
-0.000735154, -2.41008e-05, 0.651055, -0.0138807;
-0.00098077, -1.84982e-05, 0.64928, -0.0157927;
-0.00115295, -8.2472e-06, 0.647332, -0.0176927;
-0.00124924, -1.03525e-06, 0.645225, -0.0193911;
-0.00127794, -3.69552e-07, 0.642967, -0.0207614;
-0.00125072, 6.90911e-07, 0.640546, -0.0217194;
-0.0011814, 1.97846e-06, 0.637953, -0.0222184;
-0.00108245, 2.53714e-06, 0.635166, -0.0222109;
-0.000969113, 1.95051e-06, 0.632164, -0.021654;
-0.000844088, 1.83337e-07, 0.628935, -0.020531;
-0.000700239, -2.42755e-06, 0.625476, -0.0187891;
-0.000554612, -2.48193e-06, 0.62178, -0.0164666;
-0.000390079, -1.26984e-06, 0.617862, -0.0135349;
-0.000193133, -1.13283e-06, 0.613738, -0.00998032;
5.86617e-05, 1.78886e-06, 0.609426, -0.00573537;
0.000387176, 6.91078e-06, 0.604947, -0.00076622;
0.000815454, 1.31007e-05, 0.600314, 0.00499229;
0.0013641, 1.08882e-05, 0.595551, 0.0115145;
0.00205414, 4.88744e-06, 0.590624, 0.0188666;
0.00290434, 2.03394e-06, 0.585535, 0.0268872;
0.00391849, -1.08773e-05, 0.580241, 0.0354311;
0.00411915, -3.73787e-05, 0.575299, 0.0423232;
0.00388757, -5.30843e-05, 0.570388, 0.0486385;
0.00366325, -5.57314e-05, 0.565115, 0.0549429;
0.00360148, -6.66687e-05, 0.559367, 0.0615404;
0.00366236, -6.79244e-05, 0.553195, 0.0682107;
0.00372031, -6.6154e-05, 0.54665, 0.0747119;
0.00374857, -6.50925e-05, 0.539734, 0.0811253;
0.0037072, -6.80288e-05, 0.532445, 0.0873447;
0.00359695, -7.7984e-05, 0.524794, 0.0933294;
0.00342921, -9.1635e-05, 0.516799, 0.0990405;
0.00320964, -0.000102951, 0.508482, 0.104373;
0.00293766, -0.000111459, 0.499858, 0.10923;
0.00262086, -0.000118961, 0.490947, 0.113573;
0.00225647, -0.000125012, 0.481756, 0.117382;
0.00183956, -0.000130743, 0.472288, 0.120688;
0.00137655, -0.000135484, 0.462556, 0.123566;
0.000857809, -0.000141201, 0.452565, 0.126073;
0.000276389, -0.00014691, 0.442321, 0.128293;
-0.0003639, -0.000153261, 0.431831, 0.130343;
-0.00106935, -0.00015992, 0.421098, 0.132289;
-0.00184423, -0.000166756, 0.410132, 0.134189;
-0.00312348, -0.00016278, 0.399066, 0.136753;
-0.00384541, -0.000154431, 0.391784, 0.153546;
-0.00369438, -0.000112543, 0.387707, 0.1789;
-0.00298426, -2.22214e-05, 0.384692, 0.204468;
-0.00207704, 0.000107383, 0.381283, 0.225476;
-0.00112538, 0.000233487, 0.377185, 0.243667;
-0.000278945, 0.000350973, 0.372727, 0.258053;
0.000289797, 0.000434264, 0.36811, 0.270774;
0.000526949, 0.0005165, 0.36345, 0.280775;
0.000423525, 0.000613486, 0.358774, 0.288527;
-4.37399e-05, 0.000700758, 0.354155, 0.293721;
-0.000799322, 0.000803359, 0.34951, 0.298117;
-0.00185241, 0.000897421, 0.344907, 0.299855;
-0.00297382, 0.00101132, 0.34244, 0.297644;
-0.00369887, 0.00117578, 0.34191, 0.298983;
-0.00406641, 0.00134061, 0.342575, 0.301583;
-0.00433753, 0.00149885, 0.343662, 0.30433;
-0.0047925, 0.00163729, 0.344851, 0.304548;
-0.00550396, 0.00178714, 0.345981, 0.303707;
-0.00647148, 0.00194597, 0.347164, 0.300995;
-0.00767487, 0.00208306, 0.348432, 0.296607;
-0.0088702, 0.00227008, 0.350023, 0.291703;
-0.0101168, 0.0025214, 0.351894, 0.286401;
-0.0112725, 0.00273848, 0.354115, 0.280567;
-0.0125233, 0.00291908, 0.356623, 0.274342;
-0.0140097, 0.00305368, 0.359278, 0.268201;
-0.0154892, 0.00319696, 0.362082, 0.261695;
-0.0171042, 0.00337714, 0.365132, 0.255276;
-0.0190619, 0.00358193, 0.368329, 0.248524;
-0.0210092, 0.00378279, 0.371623, 0.240427;
-0.0230752, 0.00398112, 0.375123, 0.233159;
-0.0254092, 0.00414951, 0.378859, 0.225748;
-0.0279164, 0.00433514, 0.382588, 0.217474;
-0.0305268, 0.00449939, 0.38627, 0.208733;
-0.0333972, 0.00465503, 0.389878, 0.198751;
-0.0364476, 0.00479634, 0.393262, 0.18652;
-0.0395969, 0.00492386, 0.396297, 0.17166;
